eventIndex,price_median15,price_delta15,bedrooms_delta15,view_delta15,bedsView_delta15,bathrooms_delta15,grade_delta15,bathsGrade_delta15,sqft_living_delta15,sqft_above_delta15,sqft_basement_delta15,sqft_lot_delta15,floors_delta15,waterfront_delta15,condition_delta15,building_age_delta15,interior_age_delta15
9001,475000.0,128500.0,0.0,0.0,0.0,-0.25,0.0,-2.0,510.0,-250.0,1070.0,-144.0,0.0,0.0,0.0,41.0,57.0
9002,666000.0,194000.0,1.0,0.0,1.0,-0.25,1.0,0.0,-10.0,170.0,-390.0,750.0,0.0,0.0,1.0,1.0,1.0
9003,299900.0,-40025.0,1.0,0.0,1.0,0.0,0.0,0.0,580.0,580.0,0.0,2200.0,0.0,0.0,0.0,14.0,14.0
9004,787000.0,-102000.0,1.0,0.0,1.0,0.5,-1.0,2.0,210.0,-110.0,950.0,0.0,0.0,0.0,0.0,-1.0,-1.0
9005,376000.0,6500.0,0.0,0.0,0.0,0.0,0.0,-2.0,560.0,560.0,0.0,1709.0,0.0,0.0,0.0,-3.0,-3.0
9006,495000.0,-5000.0,0.0,0.0,0.0,-1.25,-1.0,-12.0,-280.0,-10.0,-230.0,28.0,-0.5,0.0,0.0,104.0,104.0
9007,330000.0,-101000.0,0.0,0.0,0.0,1.0,-1.0,6.0,280.0,380.0,0.0,-2108.0,0.0,0.0,1.0,0.0,0.0
9008,330000.0,100000.0,0.0,0.0,0.0,1.0,-1.0,6.0,280.0,380.0,0.0,-2108.0,0.0,0.0,1.0,0.0,0.0
9009,570000.0,10000.0,1.0,0.0,1.0,0.25,0.0,3.0,1160.0,-40.0,1390.0,3649.0,0.0,0.0,-1.0,-1.0,-1.0
9010,413500.0,96500.0,1.0,0.0,1.0,0.75,1.0,8.0,150.0,360.0,0.0,900.0,0.0,0.0,0.0,5.0,-66.0
9011,375000.0,114990.0,1.0,0.0,1.0,-0.25,0.0,-5.0,-89.0,150.0,0.0,13669.0,-0.5,0.0,1.0,24.0,24.0
9012,543500.0,-103500.0,0.0,0.0,0.0,0.5,0.0,4.0,460.0,190.0,150.0,-2600.0,1.0,0.0,0.0,-33.0,-25.0
9013,440000.0,39950.0,-1.0,0.0,-1.0,0.0,1.0,0.0,180.0,-220.0,1060.0,-1448.0,-1.0,0.0,0.0,-7.0,-7.0
9014,753000.0,53000.0,0.0,0.0,0.0,0.0,1.0,3.0,-630.0,-630.0,0.0,-667.0,-1.0,0.0,0.0,0.0,0.0
9015,898000.0,-23000.0,0.0,0.0,0.0,-0.5,0.0,-5.0,-480.0,-340.0,0.0,6843.0,0.0,0.0,0.0,-6.0,-6.0
9016,660000.0,50800.0,-1.0,0.0,-1.0,0.0,1.0,3.0,10.0,10.0,0.0,-6281.0,0.0,0.0,0.0,0.0,0.0
9017,564000.0,1000.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-10.0,-10.0,0.0,-437.0,0.0,0.0,0.0,0.0,0.0
9018,267000.0,92999.0,2.0,0.0,2.0,1.0,0.0,8.0,990.0,190.0,810.0,-119.0,0.0,0.0,-1.0,-1.0,-1.0
9019,530000.0,95000.0,0.0,0.0,0.0,0.25,0.0,2.0,390.0,-330.0,560.0,792.0,-0.5,0.0,0.0,4.0,4.0
9020,261000.0,88950.0,0.0,0.0,0.0,0.25,1.0,5.0,530.0,850.0,0.0,-691.0,1.0,0.0,0.0,-26.0,-26.0
9021,602500.0,-187500.0,0.0,0.0,0.0,-0.5,-2.0,-9.0,-1150.0,-810.0,0.0,-187.0,-1.0,0.0,2.0,27.0,27.0
9022,490000.0,-55000.0,-1.0,0.0,-1.0,-0.5,2.0,0.0,-220.0,-340.0,130.0,-4080.0,0.5,0.0,0.0,-48.0,-4.0
9023,185000.0,40000.0,0.0,0.0,0.0,0.75,1.0,7.0,480.0,550.0,0.0,1440.0,1.0,0.0,0.0,0.0,0.0
9024,890000.0,-120000.0,0.0,0.0,0.0,-1.0,1.0,-7.0,-590.0,180.0,-650.0,1000.0,-1.0,0.0,-1.0,-33.0,-32.0
9025,400000.0,-60000.0,0.0,0.0,0.0,0.25,0.0,2.0,150.0,480.0,0.0,3600.0,0.0,0.0,0.0,3.0,3.0
9026,840000.0,125000.0,2.0,0.0,1.0,0.25,0.0,3.0,630.0,-300.0,710.0,2441.0,-1.0,0.0,0.0,3.0,3.0
9027,245100.0,421900.0,-1.0,0.0,-1.0,1.0,2.0,14.0,586.0,756.0,0.0,23160.0,0.0,0.0,-1.0,7.0,-30.0
9028,305000.0,-55000.0,-2.0,0.0,-2.0,-0.75,-1.0,-7.0,-470.0,-330.0,30.0,-3266.0,0.0,0.0,-1.0,9.0,9.0
9029,567000.0,-169010.0,0.0,0.0,-1.0,-0.75,-1.0,-8.0,-940.0,-380.0,-590.0,4165.0,0.0,0.0,0.0,0.0,2.0
9030,329950.0,205050.0,0.0,0.0,0.0,0.75,0.0,6.0,740.0,200.0,650.0,1883.0,0.0,0.0,2.0,-3.0,-3.0
9031,334000.0,-68050.0,0.0,0.0,-1.0,-0.25,-1.0,-3.0,-900.0,-260.0,-670.0,1450.0,0.0,0.0,1.0,16.0,16.0
9032,259950.0,-1950.0,0.0,0.0,0.0,0.0,-1.0,-4.0,512.0,-160.0,890.0,-65.0,0.0,0.0,0.0,-2.0,-2.0
9033,479950.0,25550.0,0.0,0.0,0.0,0.25,0.0,3.0,-60.0,-60.0,0.0,-45.0,0.0,0.0,0.0,-2.0,-2.0
9034,459000.0,-4000.0,1.0,0.0,1.0,0.25,0.0,2.0,470.0,0.0,500.0,-37.0,0.0,0.0,-1.0,-2.0,-2.0
9035,990000.0,360000.0,2.0,2.0,11.0,0.5,3.0,11.0,760.0,370.0,1360.0,-1529.0,0.0,0.0,0.0,-25.0,-25.0
9036,808000.0,-208000.0,1.0,-2.0,-2.0,-0.25,-1.0,-5.0,190.0,-510.0,610.0,10620.0,0.0,0.0,0.0,-1.0,2.0
9037,329000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,-170.0,-60.0,0.0,-1827.0,0.0,0.0,0.0,-6.0,-6.0
9038,250000.0,-28000.0,-1.0,0.0,-1.0,-0.75,-1.0,-7.0,0.0,70.0,0.0,30599.0,-0.5,0.0,0.0,19.0,19.0
9039,570000.0,-120000.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-160.0,370.0,-450.0,1260.0,0.0,0.0,0.0,2.0,2.0
9040,612125.0,339875.0,0.0,0.0,0.0,1.5,1.0,19.0,1000.0,740.0,370.0,-631.0,0.5,0.0,0.0,-56.0,-56.0
9041,700000.0,-75000.0,1.0,0.0,1.0,-0.75,0.0,-7.0,-370.0,30.0,-310.0,1838.0,-0.5,0.0,0.0,80.0,80.0
9042,325000.0,-98200.0,-2.0,0.0,-2.0,-1.25,0.0,-10.0,-952.0,-390.0,-360.0,1870.0,0.0,0.0,0.0,8.0,8.0
9043,972000.0,238000.0,1.0,0.0,1.0,1.5,0.0,15.0,410.0,-500.0,910.0,1387.0,0.0,0.0,0.0,0.0,0.0
9044,308000.0,42000.0,0.0,0.0,0.0,0.25,-1.0,-1.0,1500.0,130.0,1420.0,9231.0,-1.0,0.0,0.0,31.0,31.0
9045,405000.0,-10000.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,30.0,0.0,153.0,0.0,0.0,0.0,-3.0,-3.0
9046,320000.0,-35000.0,2.0,0.0,2.0,0.5,0.0,4.0,840.0,670.0,430.0,-653.0,0.5,0.0,0.0,-24.0,-5.0
9047,525000.0,28000.0,0.0,0.0,-1.0,-1.25,-1.0,-12.0,-540.0,-490.0,0.0,9300.0,-1.0,0.0,-1.0,19.0,19.0
9048,261000.0,-7000.0,0.0,0.0,0.0,-0.75,0.0,-6.0,-480.0,-40.0,-350.0,7200.0,0.0,0.0,1.0,7.0,7.0
9049,249950.0,98190.0,-1.0,0.0,-1.0,0.5,0.0,3.0,770.0,-10.0,870.0,5210.0,0.0,0.0,0.0,20.0,20.0
9050,282000.0,72950.0,1.0,0.0,1.0,1.0,0.0,9.0,570.0,-400.0,1250.0,-650.0,0.0,0.0,1.0,-10.0,-10.0
9051,580000.0,126000.0,0.0,0.0,0.0,0.75,0.0,6.0,340.0,180.0,-10.0,1400.0,-0.5,0.0,2.0,5.0,5.0
9052,469900.0,29100.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,590.0,0.0,1391.0,0.0,0.0,0.0,0.0,0.0
9053,470000.0,-42500.0,-1.0,0.0,-1.0,-1.0,-1.0,-8.0,-310.0,-740.0,600.0,-83573.0,0.5,0.0,0.0,9.0,9.0
9054,285000.0,154000.0,2.0,3.0,17.0,1.75,1.0,18.0,890.0,650.0,200.0,2045.0,1.0,0.0,0.0,-28.0,-28.0
9055,419900.0,125100.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.0,260.0,0.0,16275.0,0.0,0.0,0.0,6.0,6.0
9056,657100.0,184900.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,390.0,0.0,1474.0,0.5,0.0,-1.0,-2.0,-2.0
9057,1100000.0,-415000.0,0.0,0.0,0.0,-0.75,-1.0,-10.0,-920.0,-430.0,0.0,-36009.0,0.0,0.0,0.0,3.0,3.0
9058,515000.0,150000.0,0.0,0.0,0.0,1.0,0.0,10.0,420.0,420.0,0.0,37830.0,0.0,0.0,0.0,1.0,1.0
9059,385000.0,-130000.0,-1.0,1.0,1.0,-0.5,-1.0,-5.0,-640.0,-130.0,0.0,-542.0,0.0,0.0,2.0,37.0,41.0
9060,552500.0,12500.0,2.0,2.0,12.0,0.25,1.0,2.0,760.0,-90.0,610.0,-365.0,-0.5,0.0,0.0,-8.0,11.0
9061,225000.0,49000.0,2.0,0.0,2.0,-0.25,0.0,-2.0,360.0,-200.0,900.0,900.0,0.0,0.0,0.0,5.0,5.0
9062,282000.0,-22000.0,-1.0,0.0,-1.0,-0.25,0.0,-2.0,-150.0,90.0,-290.0,350.0,0.0,0.0,0.0,3.0,3.0
9063,470000.0,111000.0,1.0,0.0,1.0,0.25,0.0,0.0,660.0,-110.0,1230.0,5772.0,0.0,0.0,1.0,16.0,-24.0
9064,514500.0,110500.0,0.0,1.0,3.0,-1.25,-2.0,-13.0,-742.0,230.0,-710.0,-3622.0,0.5,0.0,0.0,50.0,50.0
9065,210000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.0,-90.0,0.0,-2240.0,0.0,0.0,1.0,0.0,0.0
9066,529000.0,236000.0,0.0,2.0,6.0,-0.25,1.0,3.0,750.0,1250.0,0.0,212572.0,0.0,0.0,0.0,5.0,7.0
9067,952000.0,378000.0,2.0,-2.0,-6.0,1.0,0.0,8.0,2040.0,490.0,1550.0,-8010.0,0.0,0.0,0.0,-10.0,-10.0
9068,540000.0,160000.0,5.0,0.0,5.0,0.75,0.0,6.0,640.0,120.0,940.0,0.0,0.0,0.0,-1.0,13.0,13.0
9069,443000.0,-92000.0,1.0,0.0,1.0,-0.75,-1.0,-5.0,290.0,290.0,0.0,-140.0,0.0,0.0,0.0,1.0,1.0
9070,451000.0,-37435.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,-240.0,540.0,-257.0,0.0,0.0,0.0,0.0,0.0
9071,317000.0,46000.0,0.0,0.0,0.0,1.75,1.0,17.0,421.0,141.0,310.0,-392.0,0.0,0.0,0.0,-40.0,-14.0
9072,760000.0,-81000.0,0.0,0.0,0.0,-1.0,-1.0,-12.0,-880.0,-1300.0,-50.0,16236.0,-1.0,0.0,1.0,26.0,26.0
9073,550285.0,-77285.0,0.0,0.0,0.0,-0.25,0.0,-2.0,-170.0,-170.0,0.0,-316.0,0.0,0.0,0.0,-1.0,-1.0
9074,556000.0,29888.0,0.0,0.0,0.0,0.0,-1.0,0.0,-500.0,-10.0,0.0,-355.0,0.0,0.0,1.0,4.0,8.0
9075,350000.0,55000.0,0.0,0.0,0.0,0.0,-1.0,-3.0,140.0,140.0,0.0,574.0,0.0,0.0,0.0,8.0,8.0
9076,449900.0,200100.0,0.0,1.0,3.0,-0.75,0.0,-6.0,520.0,-160.0,680.0,11152.0,0.0,1.0,-1.0,11.0,16.0
9077,385000.0,30000.0,1.0,0.0,1.0,0.5,0.0,2.0,170.0,-310.0,1000.0,97574.0,0.0,0.0,0.0,0.0,0.0
9078,538000.0,37000.0,0.0,0.0,0.0,0.25,1.0,6.0,620.0,-20.0,770.0,-870.0,0.0,0.0,-1.0,-23.0,-23.0
9079,289000.0,-69000.0,0.0,0.0,-1.0,-0.25,0.0,-2.0,-570.0,-830.0,260.0,-20.0,-1.0,0.0,0.0,1.0,1.0
9080,675000.0,-65000.0,0.0,0.0,0.0,0.5,0.0,4.0,-370.0,-40.0,-320.0,313.0,0.0,0.0,1.0,1.0,1.0
9081,449000.0,50950.0,0.0,0.0,0.0,-0.5,0.0,-4.0,-410.0,-250.0,80.0,1160.0,0.0,0.0,0.0,1.0,1.0
9082,718500.0,164500.0,1.0,0.0,1.0,1.0,1.0,11.0,1080.0,650.0,460.0,2646.0,0.5,0.0,0.0,-70.0,-65.0
9083,565000.0,-129000.0,-1.0,1.0,0.0,-1.0,0.0,-8.0,-530.0,-300.0,-350.0,-2.0,0.5,0.0,0.0,21.0,32.0
9084,300000.0,20000.0,0.0,0.0,0.0,1.5,2.0,15.0,360.0,310.0,150.0,-6084.0,1.0,0.0,0.0,-61.0,-60.0
9085,585000.0,-160000.0,0.0,0.0,0.0,-0.75,-2.0,-9.0,-1150.0,-1420.0,270.0,2196.0,-1.0,0.0,0.0,4.0,4.0
9086,230000.0,-25300.0,0.0,0.0,0.0,0.25,0.0,2.0,-60.0,420.0,-300.0,2595.0,0.0,0.0,0.0,-3.0,-3.0
9087,440000.0,-56000.0,3.0,0.0,2.0,1.0,0.0,8.0,50.0,-170.0,210.0,-808.0,0.0,0.0,1.0,-36.0,-36.0
9088,252000.0,62000.0,0.0,0.0,0.0,0.5,0.0,4.0,310.0,720.0,0.0,925.0,1.0,0.0,1.0,0.0,0.0
9089,420000.0,115000.0,0.0,0.0,0.0,0.75,2.0,9.0,650.0,950.0,-340.0,-3537.0,1.0,0.0,0.0,-40.0,-40.0
9090,864000.0,-296000.0,0.0,0.0,0.0,-0.75,-1.0,-12.0,-1240.0,-1240.0,0.0,224829.0,-1.0,0.0,1.0,6.0,6.0
9091,440000.0,-14000.0,1.0,0.0,1.0,-0.25,0.0,-2.0,150.0,-440.0,660.0,-1850.0,0.0,0.0,0.0,5.0,5.0
9092,295000.0,380000.0,1.0,3.0,12.0,1.0,1.0,9.0,660.0,450.0,690.0,1130.0,1.0,0.0,2.0,42.0,42.0
9093,301000.0,79000.0,1.0,0.0,1.0,0.75,1.0,9.0,740.0,430.0,670.0,-1604.0,1.0,0.0,0.0,-31.0,-31.0
9094,710000.0,-25000.0,0.0,-1.0,-3.0,0.0,0.0,0.0,1000.0,1200.0,230.0,1750.0,1.0,0.0,1.0,54.0,6.0
9095,599000.0,-170000.0,-1.0,0.0,-1.0,-0.75,-1.0,-9.0,-1170.0,-670.0,0.0,-9484.0,-1.0,0.0,0.0,1.0,1.0
9096,319000.0,480000.0,1.0,0.0,1.0,0.0,0.0,0.0,570.0,260.0,310.0,283.0,-1.0,0.0,0.0,37.0,37.0
9097,325000.0,-6500.0,2.0,0.0,2.0,-0.25,0.0,0.0,340.0,-30.0,520.0,93.0,0.0,0.0,-1.0,3.0,3.0
9098,820000.0,105000.0,-1.0,0.0,-1.0,0.5,0.0,5.0,1220.0,360.0,1480.0,11440.0,1.0,0.0,0.0,-12.0,-11.0
9099,335000.0,85000.0,-1.0,0.0,-1.0,-0.25,0.0,-2.0,300.0,140.0,270.0,-1372.0,0.0,0.0,0.0,-4.0,-4.0
9100,895000.0,-325000.0,-1.0,0.0,-1.0,-1.5,-1.0,-15.0,-1030.0,-560.0,-620.0,0.0,-0.5,0.0,-1.0,12.0,17.0
9101,975000.0,75000.0,0.0,0.0,0.0,0.5,-1.0,2.0,1560.0,1710.0,0.0,548.0,1.0,0.0,1.0,3.0,3.0
9102,250000.0,83000.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.0,-20.0,0.0,-2302.0,0.0,0.0,1.0,-12.0,-12.0
9103,688000.0,672000.0,-1.0,3.0,4.0,0.0,0.0,0.0,370.0,450.0,50.0,6026.0,1.0,1.0,0.0,16.0,-38.0
9104,770000.0,-110000.0,0.0,0.0,0.0,0.25,0.0,2.0,220.0,480.0,-550.0,-1602.0,1.0,0.0,0.0,-14.0,-44.0
9105,352500.0,-2500.0,3.0,0.0,3.0,2.75,0.0,22.0,2070.0,2310.0,0.0,322.0,1.0,0.0,0.0,-21.0,-21.0
9106,352500.0,330000.0,3.0,0.0,3.0,2.75,0.0,22.0,2070.0,2310.0,0.0,322.0,1.0,0.0,0.0,-21.0,-21.0
9107,316500.0,83490.0,2.0,0.0,2.0,1.25,0.0,10.0,250.0,-90.0,470.0,-1000.0,0.0,0.0,2.0,0.0,11.0
9108,687500.0,172500.0,2.0,2.0,16.0,1.25,1.0,13.0,2200.0,1460.0,700.0,48.0,1.0,0.0,0.0,-19.0,-13.0
9109,285000.0,-68820.0,-1.0,0.0,-1.0,-0.75,-1.0,-7.0,-810.0,-110.0,-500.0,-158.0,0.0,0.0,0.0,14.0,14.0
9110,410000.0,-110000.0,1.0,0.0,1.0,-0.25,0.0,-3.0,-460.0,-460.0,0.0,-156.0,0.0,0.0,2.0,1.0,1.0
9111,291000.0,-146000.0,0.0,0.0,0.0,-0.75,0.0,-6.0,-930.0,-590.0,-360.0,2505.0,0.0,0.0,-1.0,6.0,6.0
9112,291000.0,-36000.0,0.0,0.0,0.0,-0.75,0.0,-6.0,-930.0,-590.0,-360.0,2505.0,0.0,0.0,-1.0,6.0,6.0
9113,235000.0,15000.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-213.0,-213.0,0.0,16405.0,0.0,0.0,0.0,-17.0,-17.0
9114,288000.0,-43000.0,0.0,0.0,0.0,-0.75,0.0,-6.0,-350.0,-90.0,0.0,-1150.0,0.0,0.0,0.0,0.0,0.0
9115,498000.0,-53000.0,0.0,0.0,0.0,0.0,1.0,0.0,190.0,630.0,0.0,-2544.0,1.5,0.0,1.0,-12.0,-12.0
9116,416000.0,146000.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,520.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
9117,485000.0,16000.0,0.0,0.0,0.0,-1.0,0.0,-8.0,600.0,-130.0,910.0,-876.0,0.0,0.0,-1.0,1.0,1.0
9118,227000.0,-37000.0,0.0,0.0,0.0,0.75,0.0,5.0,0.0,0.0,0.0,-2786.0,0.0,0.0,1.0,24.0,24.0
9119,840000.0,22500.0,0.0,0.0,0.0,0.25,0.0,0.0,90.0,150.0,0.0,5505.0,0.0,0.0,0.0,-6.0,-6.0
9120,615000.0,475000.0,2.0,0.0,2.0,0.75,3.0,14.0,500.0,1180.0,-700.0,1920.0,0.5,0.0,0.0,-5.0,-5.0
9121,340000.0,235000.0,2.0,2.0,11.0,0.75,2.0,12.0,1830.0,1220.0,880.0,40339.0,0.0,0.0,0.0,24.0,26.0
9122,400000.0,-150000.0,-2.0,0.0,-2.0,-1.25,-1.0,-11.0,-1620.0,-1420.0,0.0,36085.0,0.0,0.0,1.0,50.0,50.0
9123,361550.0,-51550.0,4.0,0.0,4.0,-0.75,0.0,-6.0,690.0,960.0,0.0,1611.0,0.5,0.0,1.0,18.0,18.0
9124,730000.0,670000.0,2.0,1.0,11.0,0.75,2.0,13.0,2050.0,1200.0,590.0,2720.0,1.0,0.0,0.0,-9.0,-53.0
9125,267950.0,16900.0,0.0,1.0,3.0,-0.5,-1.0,-6.0,-250.0,-640.0,500.0,656.0,-0.5,0.0,0.0,4.0,4.0
9126,420000.0,150000.0,1.0,0.0,1.0,0.75,2.0,9.0,850.0,1150.0,-340.0,-1890.0,1.0,0.0,0.0,-40.0,-40.0
9127,299000.0,5000.0,0.0,2.0,5.0,0.0,0.0,-2.0,-230.0,-320.0,720.0,0.0,-0.5,0.0,0.0,-13.0,-9.0
9128,641000.0,-81000.0,0.0,2.0,8.0,0.0,-1.0,-2.0,-970.0,-1520.0,550.0,187.0,-1.0,0.0,1.0,16.0,16.0
9129,397000.0,-72000.0,0.0,0.0,0.0,-0.75,0.0,-6.0,-330.0,-300.0,380.0,-1521.0,0.0,0.0,0.0,5.0,6.0
9130,447000.0,110510.0,1.0,2.0,9.0,0.25,0.0,2.0,100.0,340.0,-330.0,1300.0,-0.5,0.0,0.0,35.0,89.0
9131,282000.0,23000.0,0.0,0.0,0.0,0.25,1.0,7.0,620.0,60.0,570.0,820.0,0.0,0.0,0.0,1.0,1.0
9132,390000.0,-70000.0,2.0,0.0,2.0,-0.75,-2.0,-10.0,-420.0,160.0,0.0,18900.0,0.0,0.0,1.0,23.0,23.0
9133,365000.0,90000.0,2.0,0.0,2.0,-0.25,0.0,0.0,1490.0,1210.0,680.0,-15348.0,0.5,0.0,1.0,-1.0,10.0
9134,350000.0,33001.0,-1.0,0.0,-1.0,-0.5,0.0,-4.0,-130.0,-130.0,0.0,-1812.0,0.0,0.0,1.0,0.0,0.0
9135,361550.0,183450.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-140.0,200.0,0.0,36538.0,0.5,0.0,2.0,49.0,49.0
9136,554000.0,-66500.0,-1.0,0.0,-1.0,-1.0,0.0,-8.0,-640.0,-350.0,-380.0,0.0,-0.5,0.0,-1.0,3.0,3.0
9137,302500.0,42500.0,1.0,0.0,1.0,0.0,1.0,3.0,600.0,600.0,0.0,157.0,0.0,0.0,0.0,-10.0,-10.0
9138,592500.0,-9500.0,2.0,0.0,2.0,0.75,0.0,7.0,460.0,-240.0,580.0,6911.0,0.0,0.0,0.0,-2.0,-2.0
9139,740000.0,-205050.0,-1.0,0.0,-1.0,-0.25,-1.0,-5.0,-510.0,-130.0,0.0,1216.0,0.0,0.0,0.0,8.0,8.0
9140,470000.0,-66496.0,1.0,0.0,1.0,-0.75,-1.0,-5.0,-460.0,-110.0,-190.0,500.0,0.0,0.0,0.0,43.0,46.0
9141,526000.0,-26000.0,0.0,0.0,0.0,0.0,0.0,0.0,-160.0,320.0,-450.0,120.0,0.5,0.0,0.0,4.0,4.0
9142,387865.0,-68363.0,0.0,0.0,0.0,-0.75,-1.0,-9.0,-810.0,-810.0,0.0,33965.0,-1.0,0.0,0.0,24.0,24.0
9143,399500.0,125500.0,1.0,0.0,1.0,1.0,1.0,11.0,1120.0,730.0,340.0,280.0,0.5,0.0,-1.0,-33.0,-32.0
9144,459000.0,104000.0,0.0,0.0,0.0,0.75,1.0,9.0,1030.0,1010.0,190.0,3645.0,1.0,0.0,0.0,-17.0,-17.0
9145,505000.0,393500.0,1.0,0.0,1.0,1.0,1.0,13.0,1190.0,930.0,290.0,1600.0,0.5,0.0,-1.0,7.0,-96.0
9146,365000.0,286000.0,0.0,0.0,0.0,0.25,2.0,8.0,1260.0,1520.0,0.0,75706.0,1.0,0.0,1.0,-15.0,-11.0
9147,400000.0,50000.0,2.0,0.0,2.0,1.0,1.0,10.0,1940.0,1130.0,860.0,1280.0,1.0,0.0,-1.0,32.0,-27.0
9148,550000.0,115000.0,1.0,0.0,1.0,0.25,0.0,4.0,420.0,110.0,270.0,-2851.0,0.0,0.0,0.0,-12.0,-11.0
9149,588000.0,237000.0,1.0,0.0,1.0,1.0,1.0,9.0,980.0,360.0,570.0,-500.0,1.0,0.0,2.0,11.0,11.0
9150,234000.0,-34000.0,0.0,0.0,0.0,-0.75,-1.0,-7.0,-450.0,-240.0,0.0,-3938.0,0.5,0.0,0.0,11.0,11.0
9151,340000.0,-45000.0,-1.0,0.0,-1.0,-0.5,-1.0,-7.0,-795.0,-771.0,0.0,-563.0,-1.0,0.0,0.0,8.0,8.0
9152,465000.0,283000.0,1.0,0.0,1.0,0.75,3.0,14.0,1670.0,1830.0,0.0,-1121.0,1.0,0.0,-1.0,-38.0,-38.0
9153,577500.0,2500.0,0.0,0.0,-1.0,0.25,1.0,5.0,860.0,1110.0,-320.0,5464.0,0.0,0.0,-2.0,4.0,-25.0
9154,234000.0,41000.0,0.0,0.0,0.0,-0.5,-1.0,-4.0,-40.0,50.0,0.0,2489.0,0.0,0.0,0.0,15.0,15.0
9155,225000.0,-29000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-300.0,-170.0,-300.0,305.0,0.0,0.0,0.0,4.0,4.0
9156,246000.0,-10250.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-510.0,-480.0,0.0,2275.0,0.0,0.0,-1.0,4.0,4.0
9157,289950.0,25050.0,0.0,0.0,0.0,0.5,1.0,6.0,560.0,770.0,0.0,-2862.0,0.0,0.0,0.0,-9.0,-9.0
9158,257000.0,81000.0,1.0,0.0,1.0,0.5,1.0,5.0,660.0,910.0,0.0,2631.0,1.0,0.0,0.0,-30.0,-30.0
9159,515000.0,-162000.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-1050.0,-1050.0,0.0,-5401.0,0.0,0.0,0.0,-2.0,-2.0
9160,249000.0,-14000.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,-110.0,0.0,-2982.0,0.0,0.0,-1.0,-34.0,-34.0
9161,398096.0,171903.0,-1.0,0.0,-1.0,0.0,0.0,0.0,630.0,630.0,0.0,7089.0,0.0,0.0,0.0,10.0,10.0
9162,615000.0,-110000.0,0.0,0.0,-2.0,-0.25,0.0,-3.0,10.0,760.0,-600.0,4511.0,1.0,0.0,0.0,-4.0,-4.0
9163,799500.0,430500.0,0.0,0.0,0.0,1.0,0.0,9.0,220.0,10.0,840.0,600.0,-0.5,0.0,0.0,8.0,8.0
9164,279900.0,19100.0,-1.0,0.0,-1.0,-0.25,0.0,-2.0,-470.0,-330.0,0.0,25757.0,0.0,0.0,1.0,38.0,38.0
9165,293500.0,-53500.0,0.0,0.0,0.0,-0.5,0.0,-4.0,-620.0,-620.0,0.0,89.0,-1.0,0.0,0.0,7.0,7.0
9166,1200000.0,760000.0,-1.0,3.0,7.0,-0.75,-1.0,-9.0,150.0,-600.0,880.0,-2809.0,-1.0,1.0,0.0,12.0,16.0
9167,1380000.0,-110000.0,0.0,2.0,7.0,0.75,0.0,8.0,730.0,130.0,800.0,-1467.0,0.0,0.0,1.0,6.0,6.0
9168,569000.0,-164000.0,-1.0,0.0,-1.0,-0.75,-1.0,-6.0,-450.0,-60.0,0.0,-5407.0,0.0,0.0,-1.0,0.0,0.0
9169,346000.0,-42000.0,1.0,0.0,1.0,1.0,0.0,8.0,-120.0,50.0,0.0,134.0,0.0,0.0,1.0,-2.0,-1.0
9170,270000.0,2000.0,1.0,0.0,1.0,-0.25,0.0,-2.0,50.0,110.0,0.0,-1610.0,0.0,0.0,-1.0,-11.0,-11.0
9171,490000.0,-78000.0,-1.0,0.0,-1.0,-1.25,-1.0,-11.0,-340.0,-710.0,570.0,67.0,-0.5,0.0,0.0,23.0,51.0
9172,891500.0,-193500.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-536.0,-250.0,0.0,-5184.0,0.0,0.0,0.0,-4.0,-4.0
9173,428950.0,-28950.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-470.0,40.0,0.0,606.0,0.0,0.0,0.0,6.0,7.0
9174,324000.0,-19000.0,-1.0,0.0,-1.0,0.0,0.0,0.0,186.0,186.0,0.0,2020.0,0.0,0.0,0.0,11.0,11.0
9175,585000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,80.0,0.0,4351.0,-1.0,0.0,1.0,27.0,28.0
9176,240000.0,-50000.0,-1.0,0.0,-1.0,-0.25,0.0,-2.0,-160.0,-200.0,130.0,1684.0,0.0,0.0,0.0,-2.0,-2.0
